age,attrition,daily_rate,distance_from_home,education,education_field,employee_number,gender,hourly_rate,marital_status,monthly_income,monthly_rate,num_companies_worked,overtime,percent_salary_hike,performance_rating,stock_option_level,total_working_years,training_times_last_year,years_at_company,years_since_last_promotion,years_with_curr_manager,date_birth,salary,iter_hourly_rate,iter_total_working_years,iter_monthly_income,iter_salary,knn_hourly_rate,knn_total_working_years,knn_monthly_income,knn_salary,typology_id,satisfaction_id,department_role_id
29,no,290.04,17,3,,887,female,36.25,,2342.59,6090.75,9,no,16,"3,0",0,6.0,4,3,1,2,1994,28111.13,36.25,6.0,2342.59,28111.13,36.25,6.0,2342.59,28111.13,22,4343,115
27,no,290.04,1,2,,888,female,36.25239146937646,,2342.59,6090.75,1,no,11,"3,0",1,5.0,2,5,0,4,1996,28111.13,83.042301980198,5.0,2342.59,28111.13,83.042301980198,5.0,2342.59,28111.13,221,2323,17
49,no,1131.31,7,3,other,889,female,141.41,single,9137.5,23757.5,8,no,24,"4,0",0,17.851300986177087,2,5,0,0,1974,109650.0,141.41,11.318933823529411,9137.5,109650.0,141.41,11.318933823529411,9137.5,109650.0,211,3233,56
36,no,262.37,2,3,,890,male,32.8,married,2348.7256967454564,5509.83,4,no,13,"3,0",1,5.788122091361072,3,2,2,2,1987,25430.0,32.8,11.318933823529411,5697.60022687609,25430.0,32.8,11.318933823529411,5697.60022687609,25430.0,221,3323,15
34,yes,547.24,19,3,marketing,891,female,68.4,,4420.0,11492.0,8,yes,13,"3,0",0,9.801981397113458,3,5,0,4,1989,53040.0,68.4,11.318933823529411,4420.0,53040.0,68.4,11.318933823529411,4420.0,53040.0,121,4422,43
24,no,556.26,10,4,marketing,892,male,69.53070234868028,divorced,4492.84,11681.39,1,yes,12,"3,0",1,9.92627118801342,2,5,0,3,1999,53914.11,83.042301980198,11.318933823529411,4492.84,53914.11,83.042301980198,11.318933823529411,4492.84,53914.11,21,3344,43
42,no,290.04,1,4,,893,male,36.25250673051056,,2575.553348419813,6090.75,3,no,16,"3,0",1,8.0,5,5,1,2,1981,28111.13,83.042301980198,8.0,5697.60022687609,28111.13,83.042301980198,8.0,5697.60022687609,28111.13,21,1323,17
54,no,2002.21,5,2,medical,894,female,250.27750444184343,married,16171.67,42046.33,4,no,11,"3,0",1,24.0,4,4,1,2,1969,194060.0,83.042301980198,24.0,16171.67,194060.0,83.042301980198,24.0,16171.67,194060.0,12,1332,31
34,no,674.56,4,4,,895,male,84.32,married,5448.33,14165.67,9,no,15,"3,0",1,11.556595001789251,3,3,1,2,1989,65380.0,84.32,11.318933823529411,5448.33,65380.0,84.32,11.318933823529411,5448.33,65380.0,11,3313,43
43,no,232.97,21,3,,896,female,73.84583921769203,,1881.67,4892.33,7,no,20,"4,0",1,11.510130484783264,1,3,1,2,1980,57259.92421085691,83.042301980198,11.318933823529411,1881.67,65245.87531343283,83.042301980198,11.318933823529411,1881.67,65245.87531343283,21,4313,17
43,no,556.26,8,4,other,897,male,69.53070234868028,,4492.84,11681.39,4,yes,14,"3,0",0,9.92627118801342,3,5,0,2,1980,53914.11,83.042301980198,11.318933823529411,4492.84,53914.11,83.042301980198,11.318933823529411,4492.84,53914.11,221,3343,46
31,no,228.84,1,2,,898,female,28.602972146509245,married,2073.7680451346614,4805.67,1,no,12,"3,0",1,4.0,3,4,3,2,1992,22180.0,83.042301980198,4.0,5697.60022687609,22180.0,83.042301980198,4.0,5697.60022687609,22180.0,222,1233,17
25,yes,290.04,3,3,medical,899,female,36.25242928849652,married,2342.59,6090.75,5,no,13,"3,0",1,6.0,5,2,0,2,1998,28111.13,83.042301980198,6.0,2342.59,28111.13,83.042301980198,6.0,2342.59,28111.13,221,1333,17
45,no,273.83,10,2,life_sciences,900,female,34.22621727091602,married,2211.67,5750.33,3,no,21,"3,0",2,8.0,3,2,0,2,1978,26540.0,83.042301980198,8.0,2211.67,26540.0,83.042301980198,8.0,2211.67,26540.0,21,4342,15
52,no,1582.77,4,2,life_sciences,901,male,197.8476518497016,married,12783.92,33238.2,2,no,13,"3,0",0,31.0,2,5,1,4,1971,153407.07,83.042301980198,31.0,12783.92,153407.07,83.042301980198,31.0,12783.92,153407.07,212,4341,22
34,yes,290.04,6,2,,902,male,36.25231763503208,,2575.569075443497,6090.75,0,no,16,"3,0",1,3.0,3,2,1,0,1989,28111.13,83.042301980198,3.0,5697.60022687609,28111.13,83.042301980198,3.0,5697.60022687609,28111.13,321,3142,18
26,no,290.04,23,3,life_sciences,903,male,36.25243902207029,divorced,2342.59,6090.75,1,no,22,"4,0",2,6.257371767504139,3,3,0,2,1997,28111.13,83.042301980198,11.318933823529411,2342.59,28111.13,83.042301980198,11.318933823529411,2342.59,28111.13,221,4321,15
29,no,1231.39,3,4,,904,female,153.92,,9945.83,25859.17,1,no,18,"3,0",0,19.2305356155082,2,10,0,7,1994,119350.0,153.92,11.318933823529411,9945.83,119350.0,153.92,11.318933823529411,9945.83,119350.0,11,3233,51
29,yes,262.68,25,5,technical_degree,905,male,32.83326652025166,married,2351.2631853316643,5516.33,5,no,16,"3,0",0,6.0,2,2,1,1,1994,25460.0,83.042301980198,6.0,5697.60022687609,25460.0,83.042301980198,6.0,5697.60022687609,25460.0,22,2224,15
46,no,1842.8,2,3,life_sciences,906,female,230.3517621332957,married,15308.312666044332,38698.83,6,no,13,"3,0",0,27.49402254483146,2,3,0,1,1977,178610.0,83.042301980198,11.318933823529411,5697.60022687609,178610.0,83.042301980198,11.318933823529411,5697.60022687609,178610.0,12,3331,21
46,no,1032.49,10,3,marketing,907,male,105.94771264744382,,8339.32,21682.23,2,no,19,"3,0",1,15.0,3,3,1,2,1977,82150.74144901632,83.042301980198,15.0,8339.32,65245.87531343283,83.042301980198,15.0,8339.32,65245.87531343283,22,4233,53
30,no,290.04,7,1,marketing,908,female,36.25243744756671,single,2575.559122400347,6090.75,0,no,14,"3,0",0,6.1680433479329615,3,3,1,2,1993,28111.13,83.042301980198,11.318933823529411,5697.60022687609,28111.13,83.042301980198,11.318933823529411,5697.60022687609,28111.13,221,2313,218
34,yes,1032.49,23,3,,909,male,129.06,divorced,8663.697800731557,21682.23,9,yes,15,"3,0",3,16.365014275608196,2,3,0,2,1989,100071.84,129.06,11.318933823529411,5697.60022687609,100071.84,129.06,11.318933823529411,5697.60022687609,100071.84,322,1333,359
42,no,290.04,5,2,other,910,female,36.25,married,2342.59,6090.75,4,no,17,"3,0",1,6.257371766847043,4,2,2,0,1981,28111.13,36.25,11.318933823529411,2342.59,28111.13,36.25,11.318933823529411,2342.59,28111.13,21,3343,17
22,yes,401.76,25,1,technical_degree,911,female,50.22,single,3245.0,8437.0,5,no,16,"3,0",0,4.0,3,2,1,2,2001,38940.0,50.22,4.0,3245.0,38940.0,50.22,4.0,3245.0,38940.0,11,3233,117
29,no,439.73,19,3,technical_degree,912,female,54.96460847004539,divorced,3803.0631616170494,9234.33,4,no,12,"3,0",2,8.0,2,3,1,2,1994,42620.0,83.042301980198,8.0,5697.60022687609,42620.0,83.042301980198,8.0,5697.60022687609,42620.0,221,4324,44
46,no,1086.12,18,1,medical,913,male,135.76470993515383,married,9103.481062386112,22808.5,5,no,11,"3,0",0,17.101603556565728,3,2,1,2,1977,105270.0,83.042301980198,11.318933823529411,5697.60022687609,105270.0,83.042301980198,11.318933823529411,5697.60022687609,105270.0,321,3342,156
32,yes,556.26,11,4,other,914,female,69.53070055266093,,4758.585380548165,11681.39,8,no,12,"3,0",0,9.824375217388116,2,4,1,2,1991,53914.11,83.042301980198,11.318933823529411,5697.60022687609,53914.11,83.042301980198,11.318933823529411,5697.60022687609,53914.11,21,3443,243
24,no,247.62,24,3,medical,915,female,40.58387444841132,,2000.0,5200.0,0,no,13,"3,0",2,3.0,3,2,2,1,1999,31469.71003323837,83.042301980198,3.0,2000.0,65245.87531343283,83.042301980198,3.0,2000.0,65245.87531343283,22,4333,18
35,no,379.79,25,2,,916,female,47.47142395908635,single,3311.5152649162237,7975.5,4,no,14,"3,0",0,7.400689949575383,3,3,0,2,1988,36810.0,83.042301980198,11.318933823529411,5697.60022687609,36810.0,83.042301980198,11.318933823529411,5697.60022687609,36810.0,222,4243,47
42,no,556.26,2,4,life_sciences,917,male,69.53070513703906,married,4492.84,11681.39,1,no,13,"3,0",2,10.0,4,10,2,2,1981,53914.11,83.042301980198,10.0,4492.84,53914.11,83.042301980198,10.0,4492.84,53914.11,21,4323,46
48,no,1582.77,1,4,,918,male,197.85,married,13176.062046656923,33238.2,7,no,11,"3,0",1,21.0,3,3,0,2,1975,153407.07,197.85,21.0,5697.60022687609,153407.07,197.85,21.0,5697.60022687609,153407.07,211,1211,22
44,no,556.26,1,4,,919,male,69.53070513703906,,4492.84,11681.39,4,no,11,"3,0",0,10.0,1,2,0,2,1979,53914.11,83.042301980198,10.0,4492.84,53914.11,83.042301980198,10.0,4492.84,53914.11,221,3224,49
34,no,290.04,14,3,,920,male,36.25,,2342.59,6090.75,1,yes,18,"3,0",2,8.0,3,8,0,6,1989,28111.13,36.25,8.0,2342.59,28111.13,36.25,8.0,2342.59,28111.13,21,3343,218
21,no,355.64,22,1,technical_degree,921,female,44.45351309642238,,2872.5,7468.5,1,no,11,"3,0",0,7.161531569891272,2,3,1,2,2002,34470.0,83.042301980198,11.318933823529411,2872.5,34470.0,83.042301980198,11.318933823529411,2872.5,34470.0,11,3333,18
44,no,2013.25,3,4,,922,female,171.50015398237628,,16260.83,42278.17,4,no,12,"3,0",1,26.0,2,2,0,1,1979,132978.030659915,83.042301980198,26.0,16260.83,65245.87531343283,83.042301980198,26.0,16260.83,65245.87531343283,221,4314,32
22,no,290.04,6,1,medical,923,female,36.25243902207029,married,2342.59,6090.75,0,no,20,"4,0",0,6.257371767504139,3,2,2,2,2001,28111.13,83.042301980198,11.318933823529411,2342.59,28111.13,83.042301980198,11.318933823529411,2342.59,28111.13,221,3343,15
26,no,274.34,6,3,,924,male,74.73814804101575,,2215.83,5761.17,1,yes,13,"3,0",1,11.502485754971552,2,3,0,2,1997,57951.795499778906,83.042301980198,11.318933823529411,2215.83,65245.87531343283,83.042301980198,11.318933823529411,2215.83,65245.87531343283,222,4333,17
36,no,912.79,9,2,medical,925,female,114.09757840735638,,7372.5,19168.5,2,yes,11,"3,0",1,13.0,2,3,0,2,1987,88470.0,83.042301980198,13.0,7372.5,88470.0,83.042301980198,13.0,7372.5,88470.0,11,2233,44
27,no,210.99,3,4,medical,926,female,26.37,single,1927.3998154936824,4430.83,0,no,13,"3,0",0,5.0,0,4,1,1,1996,20450.0,26.37,5.0,5697.60022687609,20450.0,26.37,5.0,5697.60022687609,20450.0,21,4243,15
23,no,290.04,4,3,,927,female,36.25239146937646,,2342.59,6090.75,2,no,16,"3,0",1,5.0,3,3,0,2,2000,28111.13,83.042301980198,5.0,2342.59,28111.13,83.042301980198,5.0,2342.59,28111.13,222,1414,15
25,no,500.5,8,3,life_sciences,928,female,62.56079310143124,,4042.5,10510.5,0,no,22,"4,0",1,4.0,4,3,1,2,1998,48510.0,83.042301980198,4.0,4042.5,48510.0,83.042301980198,4.0,4042.5,48510.0,22,2433,43
48,no,837.78,14,1,,929,female,104.72,married,7067.071254941966,17593.33,3,no,12,"3,0",0,13.690838276744024,3,2,2,2,1975,81200.0,104.72,11.318933823529411,5697.60022687609,81200.0,104.72,11.318933823529411,5697.60022687609,81200.0,11,2443,43
24,yes,472.23,3,2,life_sciences,930,male,59.03,single,3814.17,9916.83,9,no,14,"3,0",0,8.768266052243224,3,2,2,0,1999,45770.0,59.03,11.318933823529411,3814.17,45770.0,59.03,11.318933823529411,3814.17,45770.0,221,3313,43
60,no,557.66,16,4,,931,female,69.70596464096491,single,4770.081674589292,11710.83,8,no,14,"3,0",0,10.0,1,2,2,2,1963,54050.0,83.042301980198,10.0,5697.60022687609,54050.0,83.042301980198,10.0,5697.60022687609,54050.0,212,1343,43
50,no,290.04,8,4,marketing,932,female,36.25,married,2342.59,6090.75,7,no,15,"3,0",1,4.0,2,2,2,2,1973,28111.13,36.25,4.0,2342.59,28111.13,36.25,4.0,2342.59,28111.13,21,2343,18
44,no,382.57,24,3,,933,female,47.82,single,3334.3533309471063,8034.0,2,no,14,"3,0",0,9.0,5,5,1,4,1979,37080.0,47.82,9.0,5697.60022687609,37080.0,47.82,9.0,5697.60022687609,37080.0,112,3133,17
47,no,1420.71,3,3,,934,male,177.5901172680604,divorced,11475.0,29835.0,9,yes,12,"3,0",2,28.0,2,22,11,13,1976,137700.0,83.042301980198,28.0,11475.0,137700.0,83.042301980198,28.0,11475.0,137700.0,311,3342,23
42,yes,290.04,19,3,,935,female,36.25243902207029,divorced,2342.59,6090.75,6,no,12,"3,0",0,6.257371767504139,2,2,2,2,1981,28111.13,83.042301980198,11.318933823529411,2342.59,28111.13,83.042301980198,11.318933823529411,2342.59,28111.13,21,3443,15
43,no,556.26,15,3,life_sciences,936,female,69.53059167967892,married,4492.84,11681.39,3,no,18,"3,0",1,7.0,5,2,2,2,1980,53914.11,83.042301980198,7.0,4492.84,53914.11,83.042301980198,7.0,4492.84,53914.11,321,4233,43
40,no,290.04,2,1,,937,male,36.25239146937646,single,2342.59,6090.75,0,no,20,"4,0",0,5.0,2,4,2,3,1983,28111.13,83.042301980198,5.0,2342.59,28111.13,83.042301980198,5.0,2342.59,28111.13,22,4242,15
29,no,236.99,10,3,,938,female,73.93262410145438,,1914.17,4976.83,1,no,14,"3,0",2,11.509386967549364,2,2,2,2,1994,57327.21478091307,83.042301980198,11.318933823529411,1914.17,65245.87531343283,83.042301980198,11.318933823529411,1914.17,65245.87531343283,22,2343,218
53,no,252.78,6,3,,939,female,31.595643599929183,single,2041.67,5308.33,2,no,17,"3,0",0,19.0,4,2,2,2,1970,24500.0,83.042301980198,19.0,2041.67,24500.0,83.042301980198,19.0,2041.67,24500.0,22,4343,47
23,no,290.04,12,1,medical,940,female,36.25243902207029,single,2342.59,6090.75,1,no,18,"3,0",0,6.257371767504139,3,2,0,2,2000,28111.13,83.042301980198,11.318933823529411,2342.59,28111.13,83.042301980198,11.318933823529411,2342.59,28111.13,222,3443,115
55,yes,1973.98,2,3,medical,941,female,162.5807201654596,,15943.72,41453.67,5,yes,13,"3,0",1,24.0,2,5,1,4,1968,126062.19404221926,83.042301980198,24.0,15943.72,65245.87531343283,83.042301980198,24.0,15943.72,65245.87531343283,22,1343,32
26,no,290.04,1,2,life_sciences,942,male,36.25,,2342.59,6090.75,3,no,14,"3,0",1,6.257371766847043,2,2,2,0,1997,28111.13,36.25,11.318933823529411,2342.59,28111.13,36.25,11.318933823529411,2342.59,28111.13,321,4113,17
34,no,290.04,1,4,,943,male,75.07663579073002,single,2342.59,6090.75,2,no,16,"3,0",0,11.499585808984802,2,4,1,3,1989,58214.2494277887,83.042301980198,11.318933823529411,2342.59,65245.87531343283,83.042301980198,11.318933823529411,2342.59,65245.87531343283,222,4433,15
27,no,447.98,8,1,marketing,944,female,55.99625372549871,married,3618.33,9407.67,0,no,19,"3,0",1,5.0,3,4,1,1,1996,43420.0,83.042301980198,5.0,3618.33,43420.0,83.042301980198,5.0,3618.33,43420.0,21,4323,43
35,no,265.37,8,4,,945,male,40.96660926135513,,2143.33,5572.67,1,no,16,"3,0",1,3.0,1,3,0,2,1988,31766.47179959808,83.042301980198,3.0,2143.33,65245.87531343283,83.042301980198,3.0,2143.33,65245.87531343283,221,4322,18
30,no,290.04,18,3,,946,female,36.25,married,2342.59,6090.75,3,no,21,"3,0",2,7.0,2,2,0,2,1993,28111.13,36.25,7.0,2342.59,28111.13,36.25,7.0,2342.59,28111.13,221,3133,17
34,no,670.63,8,2,,947,male,83.28536426691804,,5416.67,14083.33,5,no,17,"3,0",1,11.429258687188096,1,3,1,2,1989,64579.06775388797,83.042301980198,11.318933823529411,5416.67,65245.87531343283,83.042301980198,11.318933823529411,5416.67,65245.87531343283,21,1323,43
52,no,324.9,25,4,life_sciences,948,male,40.61,,2624.17,6822.83,8,no,20,"4,0",1,9.0,3,5,1,4,1971,31490.0,40.61,9.0,2624.17,31490.0,40.61,9.0,2624.17,31490.0,221,3323,147
33,yes,549.3,16,3,marketing,949,male,68.6612985010578,single,4436.67,11535.33,5,no,15,"3,0",0,9.830417920959553,3,3,0,2,1990,53240.0,83.042301980198,11.318933823529411,4436.67,53240.0,83.042301980198,11.318933823529411,4436.67,53240.0,222,1333,43
35,no,290.04,20,4,,950,male,36.25,single,2575.5564935553025,6090.75,3,no,13,"3,0",0,7.0,0,2,2,2,1988,28111.13,36.25,7.0,5697.60022687609,28111.13,36.25,7.0,5697.60022687609,28111.13,222,3433,115
28,yes,452.11,2,4,,951,female,56.51213405521844,single,3651.67,9494.33,6,no,17,"3,0",0,5.0,3,2,2,1,1995,43820.0,83.042301980198,5.0,3651.67,43820.0,83.042301980198,5.0,3651.67,43820.0,11,3342,15
36,no,290.04,13,3,human_resources,952,female,36.25,married,2342.59,6090.75,4,no,13,"3,0",1,6.257371766847043,2,5,0,4,1987,28111.13,36.25,11.318933823529411,2342.59,28111.13,36.25,11.318933823529411,2342.59,28111.13,221,2323,19
34,no,263.4,16,4,,953,male,32.93,single,2127.5,5531.5,1,no,16,"3,0",0,6.0,3,5,1,3,1989,25530.0,32.93,6.0,2127.5,25530.0,32.93,6.0,2127.5,25530.0,321,4233,115
34,no,290.04,3,2,,954,female,45.53502093406992,,2342.59,6090.75,0,no,19,"3,0",1,4.0,1,3,0,2,1989,35308.66895934717,83.042301980198,4.0,2342.59,65245.87531343283,83.042301980198,4.0,2342.59,65245.87531343283,22,4331,19
44,no,612.13,4,3,,955,female,76.52,single,4944.17,12854.83,9,no,12,"3,0",0,10.0,2,5,2,3,1979,59330.0,76.52,10.0,4944.17,59330.0,76.52,10.0,4944.17,59330.0,211,2342,46
32,no,454.28,13,4,life_sciences,956,female,56.78308664599873,divorced,3922.354935311907,9539.83,2,no,11,"3,0",1,8.0,3,5,0,3,1991,44030.0,83.042301980198,8.0,5697.60022687609,44030.0,83.042301980198,8.0,5697.60022687609,44030.0,21,4332,43
53,no,1128.11,7,2,,957,male,141.01,married,9111.67,23690.33,7,yes,18,"3,0",1,35.0,3,5,0,4,1970,109340.0,141.01,35.0,9111.67,109340.0,141.01,35.0,9111.67,109340.0,12,4243,53
22,no,556.26,1,2,life_sciences,958,female,69.53047822231876,,4492.84,11681.39,6,no,22,"4,0",2,4.0,2,2,2,2,2001,53914.11,83.042301980198,4.0,4492.84,53914.11,83.042301980198,4.0,4492.84,53914.11,22,4211,44
44,no,290.04,8,4,life_sciences,959,female,36.25258056497672,,2342.59,6090.75,2,yes,24,"4,0",1,10.0,2,3,0,2,1979,28111.13,83.042301980198,10.0,2342.59,28111.13,83.042301980198,10.0,2342.59,28111.13,222,4432,17
35,yes,208.62,25,4,life_sciences,960,male,26.07538370037409,divorced,1685.0,4381.0,1,no,19,"3,0",1,10.0,3,10,7,8,1988,20220.0,83.042301980198,10.0,1685.0,20220.0,83.042301980198,10.0,1685.0,20220.0,321,2312,15
25,no,439.11,4,1,,961,female,54.88711101676388,,3546.67,9221.33,1,no,12,"3,0",0,5.0,1,5,0,3,1998,42560.0,83.042301980198,5.0,3546.67,42560.0,83.042301980198,5.0,3546.67,42560.0,22,1214,43
49,no,369.37,1,3,technical_degree,962,male,59.354972254203226,,2983.33,7756.67,2,no,16,"3,0",1,7.0,2,4,0,2,1974,46024.20821981831,83.042301980198,7.0,2983.33,65245.87531343283,83.042301980198,7.0,2983.33,65245.87531343283,222,1323,15
24,no,290.04,19,1,life_sciences,963,female,36.25243902207029,,2342.59,6090.75,0,no,17,"3,0",0,6.257371767504139,2,5,3,4,1999,28111.13,83.042301980198,11.318933823529411,2342.59,28111.13,83.042301980198,11.318933823529411,2342.59,28111.13,122,4242,17
38,no,299.1,9,3,marketing,964,female,37.38579519448136,,2415.83,6281.17,0,no,19,"3,0",1,3.0,3,2,1,2,1985,28990.0,83.042301980198,3.0,2415.83,28990.0,83.042301980198,3.0,2415.83,28990.0,211,2243,218
29,yes,290.04,1,3,medical,965,male,36.25,,2342.59,6090.75,6,yes,19,"3,0",3,5.0,3,3,0,2,1994,28111.13,36.25,5.0,2342.59,28111.13,36.25,5.0,2342.59,28111.13,222,3233,18
43,no,573.86,1,3,life_sciences,966,male,83.94706839325335,married,4635.0,12051.0,4,no,13,"3,0",1,12.0,2,5,2,2,1980,65092.1238924155,83.042301980198,12.0,4635.0,65245.87531343283,83.042301980198,12.0,4635.0,65245.87531343283,321,4322,46
28,no,556.26,5,4,medical,967,female,69.53048028005718,single,4758.603696572752,11681.39,1,no,14,"3,0",0,4.0,3,4,0,2,1995,53914.11,83.042301980198,4.0,5697.60022687609,53914.11,83.042301980198,4.0,5697.60022687609,53914.11,222,4323,43
20,yes,290.04,2,3,,968,male,36.25,single,2342.59,6090.75,1,no,13,"3,0",0,2.0,3,2,0,2,2003,28111.13,36.25,2.0,2342.59,28111.13,36.25,2.0,2342.59,28111.13,221,3242,18
47,no,290.04,2,4,life_sciences,969,male,41.49869423189295,single,2342.59,6090.75,1,yes,18,"3,0",0,3.0,3,3,1,2,1976,32179.03546083324,83.042301980198,3.0,2342.59,65245.87531343283,83.042301980198,3.0,2342.59,65245.87531343283,21,4212,18
22,yes,556.26,3,1,life_sciences,970,male,69.53047822231876,married,4492.84,11681.39,0,yes,19,"3,0",1,4.0,3,3,0,2,2001,53914.11,83.042301980198,4.0,4492.84,53914.11,83.042301980198,4.0,4492.84,53914.11,221,3314,44
28,no,245.25,9,3,medical,971,male,30.6536703496726,divorced,1980.83,5150.17,5,no,18,"3,0",1,6.0,2,2,2,2,1995,23770.0,83.042301980198,6.0,1980.83,23770.0,83.042301980198,6.0,1980.83,23770.0,21,3323,15
39,yes,248.03,6,3,medical,972,female,31.00187587386312,married,2231.126669624221,5208.67,7,no,21,"4,0",0,5.591156400623196,2,2,2,2,1984,24040.0,83.042301980198,11.318933823529411,5697.60022687609,24040.0,83.042301980198,11.318933823529411,5697.60022687609,24040.0,21,1341,117
33,no,288.79,1,4,,973,female,36.1,single,2332.5,6064.5,3,no,11,"3,0",0,6.240146816669336,1,3,0,2,1990,27990.0,36.1,11.318933823529411,2332.5,27990.0,36.1,11.318933823529411,2332.5,27990.0,222,1223,115
36,no,290.04,7,4,other,974,female,36.25,single,2342.59,6090.75,2,no,18,"3,0",0,8.0,6,6,0,1,1987,28111.13,36.25,8.0,2342.59,28111.13,36.25,8.0,2342.59,28111.13,221,4333,115
35,no,556.26,48,3,,975,male,55.31317092189849,,4492.84,11681.39,1,no,16,"3,0",0,5.0,3,5,1,0,1988,42890.350096980335,83.042301980198,5.0,4492.84,65245.87531343283,83.042301980198,5.0,4492.84,65245.87531343283,221,3323,43
31,yes,290.04,9,2,medical,976,female,36.25235545412777,single,2575.56593003876,6090.75,0,yes,22,"4,0",0,4.0,0,3,1,2,1992,28111.13,83.042301980198,4.0,5697.60022687609,28111.13,83.042301980198,4.0,5697.60022687609,28111.13,22,1213,15
33,no,356.16,13,1,life_sciences,977,male,44.52,single,2876.67,7479.33,3,no,18,"3,0",0,5.0,4,3,0,2,1990,34520.0,44.52,5.0,2876.67,34520.0,44.52,5.0,2876.67,34520.0,212,4313,15
27,no,290.02,24,4,,978,male,36.25089628835736,married,2342.5,6090.5,9,no,14,"3,0",1,4.0,2,2,2,2,1996,28110.0,83.042301980198,4.0,2342.5,28110.0,83.042301980198,4.0,2342.5,28110.0,22,2323,17
30,yes,290.04,22,3,,979,male,36.25,married,2575.559079930383,6090.75,4,no,11,"3,0",0,6.168043363560742,2,5,0,1,1993,28111.13,36.25,11.318933823529411,5697.60022687609,28111.13,36.25,11.318933823529411,5697.60022687609,28111.13,221,3323,15
24,no,451.6,17,1,medical,980,male,56.44764901398412,divorced,3647.5,9483.5,1,no,15,"3,0",2,5.0,6,4,3,2,1999,43770.0,83.042301980198,5.0,3647.5,43770.0,83.042301980198,5.0,3647.5,43770.0,22,3223,44
35,yes,290.04,14,4,other,981,female,36.25239146937646,divorced,2342.59,6090.75,1,yes,24,"4,0",1,5.0,2,4,0,2,1988,28111.13,83.042301980198,5.0,2342.59,28111.13,83.042301980198,5.0,2342.59,28111.13,222,2241,117
30,yes,290.04,5,3,,982,male,36.25235365025641,,2342.59,6090.75,0,no,17,"3,0",0,4.0,3,3,1,2,1993,28111.13,83.042301980198,4.0,2342.59,28111.13,83.042301980198,4.0,2342.59,28111.13,21,2313,17
48,no,437.46,6,3,,983,female,109.25956041994272,,3533.33,9186.67,2,no,13,"3,0",0,19.0,0,2,2,2,1975,84718.57369530763,83.042301980198,19.0,3533.33,65245.87531343283,83.042301980198,19.0,3533.33,65245.87531343283,221,3243,146
41,no,556.26,7,2,medical,984,male,67.42215102842947,,4492.84,11681.39,6,no,14,"3,0",0,8.0,6,2,2,1,1982,52279.25059252216,83.042301980198,8.0,4492.84,65245.87531343283,83.042301980198,8.0,4492.84,65245.87531343283,222,3323,44
27,no,436.12,2,4,,985,male,54.513221469162495,,3522.5,9158.5,0,no,18,"3,0",1,8.270605811107675,2,3,2,2,1996,42270.0,83.042301980198,11.318933823529411,3522.5,42270.0,83.042301980198,11.318933823529411,3522.5,42270.0,21,4323,144
35,no,404.13,10,3,other,986,female,50.5149495845865,,3264.17,8486.83,1,no,20,"4,0",1,3.0,4,3,1,2,1988,39170.0,83.042301980198,3.0,3264.17,39170.0,83.042301980198,3.0,3264.17,39170.0,212,4312,117
26,yes,512.67,29,2,medical,987,female,64.08283972554487,single,4401.210261577225,10766.17,8,no,18,"3,0",0,9.225810709990744,6,2,2,2,1997,49690.0,83.042301980198,11.318933823529411,5697.60022687609,49690.0,83.042301980198,11.318933823529411,5697.60022687609,49690.0,121,1143,43
33,no,290.04,8,1,life_sciences,988,male,36.25243744756671,,2575.559122400347,6090.75,0,no,19,"3,0",0,6.1680433479329615,2,2,2,2,1990,28111.13,83.042301980198,11.318933823529411,5697.60022687609,28111.13,83.042301980198,11.318933823529411,5697.60022687609,28111.13,122,4242,218
26,yes,210.68,2,3,life_sciences,989,female,26.333172588753754,married,1701.67,4424.33,6,no,14,"3,0",1,6.0,2,3,1,2,1997,20420.0,83.042301980198,6.0,1701.67,20420.0,83.042301980198,6.0,1701.67,20420.0,21,1323,15
38,no,291.06,3,4,,990,female,61.70233105582233,,2350.83,6112.17,3,no,16,"3,0",1,8.0,2,2,2,2,1985,47844.263701012,83.042301980198,8.0,2350.83,65245.87531343283,83.042301980198,8.0,2350.83,65245.87531343283,322,3313,15
46,no,1973.98,47,4,medical,991,female,246.74964819154064,,16384.035751056457,41453.67,9,no,17,"3,0",2,23.0,0,2,2,2,1977,191324.62,83.042301980198,23.0,5697.60022687609,191324.62,83.042301980198,23.0,5697.60022687609,191324.62,11,4343,31
20,yes,290.04,9,3,marketing,992,male,36.25227801201631,single,2342.59,6090.75,1,yes,14,"3,0",0,2.0,3,2,0,2,2003,28111.13,83.042301980198,2.0,2342.59,28111.13,83.042301980198,2.0,2342.59,28111.13,21,4323,18
30,no,1027.31,20,3,other,993,female,73.54542687571741,married,8297.5,21573.5,0,no,15,"3,0",1,7.0,1,6,0,2,1993,57027.08602583068,83.042301980198,7.0,8297.5,65245.87531343283,83.042301980198,7.0,8297.5,65245.87531343283,22,1332,44
27,no,290.04,8,5,,994,female,36.252315831136364,married,2342.59,6090.75,1,no,19,"3,0",3,3.0,4,3,1,2,1996,28111.13,83.042301980198,3.0,2342.59,28111.13,83.042301980198,3.0,2342.59,28111.13,122,3143,17
55,no,1032.49,2,1,,995,female,129.06086171985888,married,8663.676899434757,21682.23,3,no,18,"3,0",1,23.0,4,3,1,2,1968,100071.84,83.042301980198,23.0,5697.60022687609,100071.84,83.042301980198,23.0,5697.60022687609,100071.84,21,2323,54
