category_environment,environment_id,category_job_satisfaction,job_satisfaction_id,category_job_involvment,job_involvment_id,category_relationship,relationship_id,category_balance,balance_id,satisfaction_id,satisfaction
high,3,high,3,medium,2,low,1,good,3,33213,"high, high, medium, low, good"
high,3,high,3,medium,2,low,1,excellent,4,33214,"high, high, medium, low, excellent"
high,3,high,3,medium,2,medium,2,very_low,1,33221,"high, high, medium, medium, very_low"
high,3,high,3,medium,2,medium,2,low,2,33222,"high, high, medium, medium, low"
high,3,high,3,medium,2,medium,2,good,3,33223,"high, high, medium, medium, good"
high,3,high,3,medium,2,medium,2,excellent,4,33224,"high, high, medium, medium, excellent"
high,3,high,3,medium,2,high,3,very_low,1,33231,"high, high, medium, high, very_low"
high,3,high,3,medium,2,high,3,low,2,33232,"high, high, medium, high, low"
high,3,high,3,medium,2,high,3,good,3,33233,"high, high, medium, high, good"
high,3,high,3,medium,2,high,3,excellent,4,33234,"high, high, medium, high, excellent"
high,3,high,3,medium,2,very_high,4,very_low,1,33241,"high, high, medium, very_high, very_low"
high,3,high,3,medium,2,very_high,4,low,2,33242,"high, high, medium, very_high, low"
high,3,high,3,medium,2,very_high,4,good,3,33243,"high, high, medium, very_high, good"
high,3,high,3,medium,2,very_high,4,excellent,4,33244,"high, high, medium, very_high, excellent"
high,3,high,3,high,3,low,1,very_low,1,33311,"high, high, high, low, very_low"
high,3,high,3,high,3,low,1,low,2,33312,"high, high, high, low, low"
high,3,high,3,high,3,low,1,good,3,33313,"high, high, high, low, good"
high,3,high,3,high,3,low,1,excellent,4,33314,"high, high, high, low, excellent"
high,3,high,3,high,3,medium,2,very_low,1,33321,"high, high, high, medium, very_low"
high,3,high,3,high,3,medium,2,low,2,33322,"high, high, high, medium, low"
high,3,high,3,high,3,medium,2,good,3,33323,"high, high, high, medium, good"
high,3,high,3,high,3,medium,2,excellent,4,33324,"high, high, high, medium, excellent"
high,3,high,3,high,3,high,3,very_low,1,33331,"high, high, high, high, very_low"
high,3,high,3,high,3,high,3,low,2,33332,"high, high, high, high, low"
high,3,high,3,high,3,high,3,good,3,33333,"high, high, high, high, good"
high,3,high,3,high,3,high,3,excellent,4,33334,"high, high, high, high, excellent"
high,3,high,3,high,3,very_high,4,very_low,1,33341,"high, high, high, very_high, very_low"
high,3,high,3,high,3,very_high,4,low,2,33342,"high, high, high, very_high, low"
high,3,high,3,high,3,very_high,4,good,3,33343,"high, high, high, very_high, good"
high,3,high,3,high,3,very_high,4,excellent,4,33344,"high, high, high, very_high, excellent"
high,3,high,3,very_high,4,low,1,very_low,1,33411,"high, high, very_high, low, very_low"
high,3,high,3,very_high,4,low,1,low,2,33412,"high, high, very_high, low, low"
high,3,high,3,very_high,4,low,1,good,3,33413,"high, high, very_high, low, good"
high,3,high,3,very_high,4,low,1,excellent,4,33414,"high, high, very_high, low, excellent"
high,3,high,3,very_high,4,medium,2,very_low,1,33421,"high, high, very_high, medium, very_low"
high,3,high,3,very_high,4,medium,2,low,2,33422,"high, high, very_high, medium, low"
high,3,high,3,very_high,4,medium,2,good,3,33423,"high, high, very_high, medium, good"
high,3,high,3,very_high,4,medium,2,excellent,4,33424,"high, high, very_high, medium, excellent"
high,3,high,3,very_high,4,high,3,very_low,1,33431,"high, high, very_high, high, very_low"
high,3,high,3,very_high,4,high,3,low,2,33432,"high, high, very_high, high, low"
high,3,high,3,very_high,4,high,3,good,3,33433,"high, high, very_high, high, good"
high,3,high,3,very_high,4,high,3,excellent,4,33434,"high, high, very_high, high, excellent"
high,3,high,3,very_high,4,very_high,4,very_low,1,33441,"high, high, very_high, very_high, very_low"
high,3,high,3,very_high,4,very_high,4,low,2,33442,"high, high, very_high, very_high, low"
high,3,high,3,very_high,4,very_high,4,good,3,33443,"high, high, very_high, very_high, good"
high,3,high,3,very_high,4,very_high,4,excellent,4,33444,"high, high, very_high, very_high, excellent"
high,3,very_high,4,low,1,low,1,very_low,1,34111,"high, very_high, low, low, very_low"
high,3,very_high,4,low,1,low,1,low,2,34112,"high, very_high, low, low, low"
high,3,very_high,4,low,1,low,1,good,3,34113,"high, very_high, low, low, good"
high,3,very_high,4,low,1,low,1,excellent,4,34114,"high, very_high, low, low, excellent"
high,3,very_high,4,low,1,medium,2,very_low,1,34121,"high, very_high, low, medium, very_low"
high,3,very_high,4,low,1,medium,2,low,2,34122,"high, very_high, low, medium, low"
high,3,very_high,4,low,1,medium,2,good,3,34123,"high, very_high, low, medium, good"
high,3,very_high,4,low,1,medium,2,excellent,4,34124,"high, very_high, low, medium, excellent"
high,3,very_high,4,low,1,high,3,very_low,1,34131,"high, very_high, low, high, very_low"
high,3,very_high,4,low,1,high,3,low,2,34132,"high, very_high, low, high, low"
high,3,very_high,4,low,1,high,3,good,3,34133,"high, very_high, low, high, good"
high,3,very_high,4,low,1,high,3,excellent,4,34134,"high, very_high, low, high, excellent"
high,3,very_high,4,low,1,very_high,4,very_low,1,34141,"high, very_high, low, very_high, very_low"
high,3,very_high,4,low,1,very_high,4,low,2,34142,"high, very_high, low, very_high, low"
high,3,very_high,4,low,1,very_high,4,good,3,34143,"high, very_high, low, very_high, good"
high,3,very_high,4,low,1,very_high,4,excellent,4,34144,"high, very_high, low, very_high, excellent"
high,3,very_high,4,medium,2,low,1,very_low,1,34211,"high, very_high, medium, low, very_low"
high,3,very_high,4,medium,2,low,1,low,2,34212,"high, very_high, medium, low, low"
high,3,very_high,4,medium,2,low,1,good,3,34213,"high, very_high, medium, low, good"
high,3,very_high,4,medium,2,low,1,excellent,4,34214,"high, very_high, medium, low, excellent"
high,3,very_high,4,medium,2,medium,2,very_low,1,34221,"high, very_high, medium, medium, very_low"
high,3,very_high,4,medium,2,medium,2,low,2,34222,"high, very_high, medium, medium, low"
high,3,very_high,4,medium,2,medium,2,good,3,34223,"high, very_high, medium, medium, good"
high,3,very_high,4,medium,2,medium,2,excellent,4,34224,"high, very_high, medium, medium, excellent"
high,3,very_high,4,medium,2,high,3,very_low,1,34231,"high, very_high, medium, high, very_low"
high,3,very_high,4,medium,2,high,3,low,2,34232,"high, very_high, medium, high, low"
high,3,very_high,4,medium,2,high,3,good,3,34233,"high, very_high, medium, high, good"
high,3,very_high,4,medium,2,high,3,excellent,4,34234,"high, very_high, medium, high, excellent"
high,3,very_high,4,medium,2,very_high,4,very_low,1,34241,"high, very_high, medium, very_high, very_low"
high,3,very_high,4,medium,2,very_high,4,low,2,34242,"high, very_high, medium, very_high, low"
high,3,very_high,4,medium,2,very_high,4,good,3,34243,"high, very_high, medium, very_high, good"
high,3,very_high,4,medium,2,very_high,4,excellent,4,34244,"high, very_high, medium, very_high, excellent"
high,3,very_high,4,high,3,low,1,very_low,1,34311,"high, very_high, high, low, very_low"
high,3,very_high,4,high,3,low,1,low,2,34312,"high, very_high, high, low, low"
high,3,very_high,4,high,3,low,1,good,3,34313,"high, very_high, high, low, good"
high,3,very_high,4,high,3,low,1,excellent,4,34314,"high, very_high, high, low, excellent"
high,3,very_high,4,high,3,medium,2,very_low,1,34321,"high, very_high, high, medium, very_low"
high,3,very_high,4,high,3,medium,2,low,2,34322,"high, very_high, high, medium, low"
high,3,very_high,4,high,3,medium,2,good,3,34323,"high, very_high, high, medium, good"
high,3,very_high,4,high,3,medium,2,excellent,4,34324,"high, very_high, high, medium, excellent"
high,3,very_high,4,high,3,high,3,very_low,1,34331,"high, very_high, high, high, very_low"
high,3,very_high,4,high,3,high,3,low,2,34332,"high, very_high, high, high, low"
high,3,very_high,4,high,3,high,3,good,3,34333,"high, very_high, high, high, good"
high,3,very_high,4,high,3,high,3,excellent,4,34334,"high, very_high, high, high, excellent"
high,3,very_high,4,high,3,very_high,4,very_low,1,34341,"high, very_high, high, very_high, very_low"
high,3,very_high,4,high,3,very_high,4,low,2,34342,"high, very_high, high, very_high, low"
high,3,very_high,4,high,3,very_high,4,good,3,34343,"high, very_high, high, very_high, good"
high,3,very_high,4,high,3,very_high,4,excellent,4,34344,"high, very_high, high, very_high, excellent"
high,3,very_high,4,very_high,4,low,1,very_low,1,34411,"high, very_high, very_high, low, very_low"
high,3,very_high,4,very_high,4,low,1,low,2,34412,"high, very_high, very_high, low, low"
high,3,very_high,4,very_high,4,low,1,good,3,34413,"high, very_high, very_high, low, good"
high,3,very_high,4,very_high,4,low,1,excellent,4,34414,"high, very_high, very_high, low, excellent"
high,3,very_high,4,very_high,4,medium,2,very_low,1,34421,"high, very_high, very_high, medium, very_low"
high,3,very_high,4,very_high,4,medium,2,low,2,34422,"high, very_high, very_high, medium, low"
high,3,very_high,4,very_high,4,medium,2,good,3,34423,"high, very_high, very_high, medium, good"
high,3,very_high,4,very_high,4,medium,2,excellent,4,34424,"high, very_high, very_high, medium, excellent"
high,3,very_high,4,very_high,4,high,3,very_low,1,34431,"high, very_high, very_high, high, very_low"
high,3,very_high,4,very_high,4,high,3,low,2,34432,"high, very_high, very_high, high, low"
high,3,very_high,4,very_high,4,high,3,good,3,34433,"high, very_high, very_high, high, good"
high,3,very_high,4,very_high,4,high,3,excellent,4,34434,"high, very_high, very_high, high, excellent"
high,3,very_high,4,very_high,4,very_high,4,very_low,1,34441,"high, very_high, very_high, very_high, very_low"
high,3,very_high,4,very_high,4,very_high,4,low,2,34442,"high, very_high, very_high, very_high, low"
high,3,very_high,4,very_high,4,very_high,4,good,3,34443,"high, very_high, very_high, very_high, good"
high,3,very_high,4,very_high,4,very_high,4,excellent,4,34444,"high, very_high, very_high, very_high, excellent"
very_high,4,low,1,low,1,low,1,very_low,1,41111,"very_high, low, low, low, very_low"
very_high,4,low,1,low,1,low,1,low,2,41112,"very_high, low, low, low, low"
very_high,4,low,1,low,1,low,1,good,3,41113,"very_high, low, low, low, good"
very_high,4,low,1,low,1,low,1,excellent,4,41114,"very_high, low, low, low, excellent"
very_high,4,low,1,low,1,medium,2,very_low,1,41121,"very_high, low, low, medium, very_low"
very_high,4,low,1,low,1,medium,2,low,2,41122,"very_high, low, low, medium, low"
very_high,4,low,1,low,1,medium,2,good,3,41123,"very_high, low, low, medium, good"
very_high,4,low,1,low,1,medium,2,excellent,4,41124,"very_high, low, low, medium, excellent"
very_high,4,low,1,low,1,high,3,very_low,1,41131,"very_high, low, low, high, very_low"
very_high,4,low,1,low,1,high,3,low,2,41132,"very_high, low, low, high, low"
very_high,4,low,1,low,1,high,3,good,3,41133,"very_high, low, low, high, good"
very_high,4,low,1,low,1,high,3,excellent,4,41134,"very_high, low, low, high, excellent"
very_high,4,low,1,low,1,very_high,4,very_low,1,41141,"very_high, low, low, very_high, very_low"
very_high,4,low,1,low,1,very_high,4,low,2,41142,"very_high, low, low, very_high, low"
very_high,4,low,1,low,1,very_high,4,good,3,41143,"very_high, low, low, very_high, good"
very_high,4,low,1,low,1,very_high,4,excellent,4,41144,"very_high, low, low, very_high, excellent"
very_high,4,low,1,medium,2,low,1,very_low,1,41211,"very_high, low, medium, low, very_low"
very_high,4,low,1,medium,2,low,1,low,2,41212,"very_high, low, medium, low, low"
very_high,4,low,1,medium,2,low,1,good,3,41213,"very_high, low, medium, low, good"
very_high,4,low,1,medium,2,low,1,excellent,4,41214,"very_high, low, medium, low, excellent"
very_high,4,low,1,medium,2,medium,2,very_low,1,41221,"very_high, low, medium, medium, very_low"
very_high,4,low,1,medium,2,medium,2,low,2,41222,"very_high, low, medium, medium, low"
very_high,4,low,1,medium,2,medium,2,good,3,41223,"very_high, low, medium, medium, good"
very_high,4,low,1,medium,2,medium,2,excellent,4,41224,"very_high, low, medium, medium, excellent"
very_high,4,low,1,medium,2,high,3,very_low,1,41231,"very_high, low, medium, high, very_low"
very_high,4,low,1,medium,2,high,3,low,2,41232,"very_high, low, medium, high, low"
very_high,4,low,1,medium,2,high,3,good,3,41233,"very_high, low, medium, high, good"
very_high,4,low,1,medium,2,high,3,excellent,4,41234,"very_high, low, medium, high, excellent"
very_high,4,low,1,medium,2,very_high,4,very_low,1,41241,"very_high, low, medium, very_high, very_low"
very_high,4,low,1,medium,2,very_high,4,low,2,41242,"very_high, low, medium, very_high, low"
very_high,4,low,1,medium,2,very_high,4,good,3,41243,"very_high, low, medium, very_high, good"
very_high,4,low,1,medium,2,very_high,4,excellent,4,41244,"very_high, low, medium, very_high, excellent"
very_high,4,low,1,high,3,low,1,very_low,1,41311,"very_high, low, high, low, very_low"
very_high,4,low,1,high,3,low,1,low,2,41312,"very_high, low, high, low, low"
very_high,4,low,1,high,3,low,1,good,3,41313,"very_high, low, high, low, good"
very_high,4,low,1,high,3,low,1,excellent,4,41314,"very_high, low, high, low, excellent"
very_high,4,low,1,high,3,medium,2,very_low,1,41321,"very_high, low, high, medium, very_low"
very_high,4,low,1,high,3,medium,2,low,2,41322,"very_high, low, high, medium, low"
very_high,4,low,1,high,3,medium,2,good,3,41323,"very_high, low, high, medium, good"
very_high,4,low,1,high,3,medium,2,excellent,4,41324,"very_high, low, high, medium, excellent"
very_high,4,low,1,high,3,high,3,very_low,1,41331,"very_high, low, high, high, very_low"
very_high,4,low,1,high,3,high,3,low,2,41332,"very_high, low, high, high, low"
very_high,4,low,1,high,3,high,3,good,3,41333,"very_high, low, high, high, good"
very_high,4,low,1,high,3,high,3,excellent,4,41334,"very_high, low, high, high, excellent"
very_high,4,low,1,high,3,very_high,4,very_low,1,41341,"very_high, low, high, very_high, very_low"
very_high,4,low,1,high,3,very_high,4,low,2,41342,"very_high, low, high, very_high, low"
very_high,4,low,1,high,3,very_high,4,good,3,41343,"very_high, low, high, very_high, good"
very_high,4,low,1,high,3,very_high,4,excellent,4,41344,"very_high, low, high, very_high, excellent"
very_high,4,low,1,very_high,4,low,1,very_low,1,41411,"very_high, low, very_high, low, very_low"
very_high,4,low,1,very_high,4,low,1,low,2,41412,"very_high, low, very_high, low, low"
very_high,4,low,1,very_high,4,low,1,good,3,41413,"very_high, low, very_high, low, good"
very_high,4,low,1,very_high,4,low,1,excellent,4,41414,"very_high, low, very_high, low, excellent"
very_high,4,low,1,very_high,4,medium,2,very_low,1,41421,"very_high, low, very_high, medium, very_low"
very_high,4,low,1,very_high,4,medium,2,low,2,41422,"very_high, low, very_high, medium, low"
very_high,4,low,1,very_high,4,medium,2,good,3,41423,"very_high, low, very_high, medium, good"
very_high,4,low,1,very_high,4,medium,2,excellent,4,41424,"very_high, low, very_high, medium, excellent"
very_high,4,low,1,very_high,4,high,3,very_low,1,41431,"very_high, low, very_high, high, very_low"
very_high,4,low,1,very_high,4,high,3,low,2,41432,"very_high, low, very_high, high, low"
very_high,4,low,1,very_high,4,high,3,good,3,41433,"very_high, low, very_high, high, good"
very_high,4,low,1,very_high,4,high,3,excellent,4,41434,"very_high, low, very_high, high, excellent"
very_high,4,low,1,very_high,4,very_high,4,very_low,1,41441,"very_high, low, very_high, very_high, very_low"
very_high,4,low,1,very_high,4,very_high,4,low,2,41442,"very_high, low, very_high, very_high, low"
very_high,4,low,1,very_high,4,very_high,4,good,3,41443,"very_high, low, very_high, very_high, good"
very_high,4,low,1,very_high,4,very_high,4,excellent,4,41444,"very_high, low, very_high, very_high, excellent"
very_high,4,medium,2,low,1,low,1,very_low,1,42111,"very_high, medium, low, low, very_low"
very_high,4,medium,2,low,1,low,1,low,2,42112,"very_high, medium, low, low, low"
very_high,4,medium,2,low,1,low,1,good,3,42113,"very_high, medium, low, low, good"
very_high,4,medium,2,low,1,low,1,excellent,4,42114,"very_high, medium, low, low, excellent"
very_high,4,medium,2,low,1,medium,2,very_low,1,42121,"very_high, medium, low, medium, very_low"
very_high,4,medium,2,low,1,medium,2,low,2,42122,"very_high, medium, low, medium, low"
very_high,4,medium,2,low,1,medium,2,good,3,42123,"very_high, medium, low, medium, good"
very_high,4,medium,2,low,1,medium,2,excellent,4,42124,"very_high, medium, low, medium, excellent"
very_high,4,medium,2,low,1,high,3,very_low,1,42131,"very_high, medium, low, high, very_low"
very_high,4,medium,2,low,1,high,3,low,2,42132,"very_high, medium, low, high, low"
very_high,4,medium,2,low,1,high,3,good,3,42133,"very_high, medium, low, high, good"
very_high,4,medium,2,low,1,high,3,excellent,4,42134,"very_high, medium, low, high, excellent"
very_high,4,medium,2,low,1,very_high,4,very_low,1,42141,"very_high, medium, low, very_high, very_low"
very_high,4,medium,2,low,1,very_high,4,low,2,42142,"very_high, medium, low, very_high, low"
very_high,4,medium,2,low,1,very_high,4,good,3,42143,"very_high, medium, low, very_high, good"
very_high,4,medium,2,low,1,very_high,4,excellent,4,42144,"very_high, medium, low, very_high, excellent"
very_high,4,medium,2,medium,2,low,1,very_low,1,42211,"very_high, medium, medium, low, very_low"
very_high,4,medium,2,medium,2,low,1,low,2,42212,"very_high, medium, medium, low, low"
very_high,4,medium,2,medium,2,low,1,good,3,42213,"very_high, medium, medium, low, good"
very_high,4,medium,2,medium,2,low,1,excellent,4,42214,"very_high, medium, medium, low, excellent"
very_high,4,medium,2,medium,2,medium,2,very_low,1,42221,"very_high, medium, medium, medium, very_low"
very_high,4,medium,2,medium,2,medium,2,low,2,42222,"very_high, medium, medium, medium, low"
very_high,4,medium,2,medium,2,medium,2,good,3,42223,"very_high, medium, medium, medium, good"
very_high,4,medium,2,medium,2,medium,2,excellent,4,42224,"very_high, medium, medium, medium, excellent"
very_high,4,medium,2,medium,2,high,3,very_low,1,42231,"very_high, medium, medium, high, very_low"
very_high,4,medium,2,medium,2,high,3,low,2,42232,"very_high, medium, medium, high, low"
very_high,4,medium,2,medium,2,high,3,good,3,42233,"very_high, medium, medium, high, good"
very_high,4,medium,2,medium,2,high,3,excellent,4,42234,"very_high, medium, medium, high, excellent"
very_high,4,medium,2,medium,2,very_high,4,very_low,1,42241,"very_high, medium, medium, very_high, very_low"
very_high,4,medium,2,medium,2,very_high,4,low,2,42242,"very_high, medium, medium, very_high, low"
very_high,4,medium,2,medium,2,very_high,4,good,3,42243,"very_high, medium, medium, very_high, good"
very_high,4,medium,2,medium,2,very_high,4,excellent,4,42244,"very_high, medium, medium, very_high, excellent"
very_high,4,medium,2,high,3,low,1,very_low,1,42311,"very_high, medium, high, low, very_low"
very_high,4,medium,2,high,3,low,1,low,2,42312,"very_high, medium, high, low, low"
very_high,4,medium,2,high,3,low,1,good,3,42313,"very_high, medium, high, low, good"
very_high,4,medium,2,high,3,low,1,excellent,4,42314,"very_high, medium, high, low, excellent"
very_high,4,medium,2,high,3,medium,2,very_low,1,42321,"very_high, medium, high, medium, very_low"
very_high,4,medium,2,high,3,medium,2,low,2,42322,"very_high, medium, high, medium, low"
very_high,4,medium,2,high,3,medium,2,good,3,42323,"very_high, medium, high, medium, good"
very_high,4,medium,2,high,3,medium,2,excellent,4,42324,"very_high, medium, high, medium, excellent"
very_high,4,medium,2,high,3,high,3,very_low,1,42331,"very_high, medium, high, high, very_low"
very_high,4,medium,2,high,3,high,3,low,2,42332,"very_high, medium, high, high, low"
very_high,4,medium,2,high,3,high,3,good,3,42333,"very_high, medium, high, high, good"
very_high,4,medium,2,high,3,high,3,excellent,4,42334,"very_high, medium, high, high, excellent"
very_high,4,medium,2,high,3,very_high,4,very_low,1,42341,"very_high, medium, high, very_high, very_low"
very_high,4,medium,2,high,3,very_high,4,low,2,42342,"very_high, medium, high, very_high, low"
very_high,4,medium,2,high,3,very_high,4,good,3,42343,"very_high, medium, high, very_high, good"
very_high,4,medium,2,high,3,very_high,4,excellent,4,42344,"very_high, medium, high, very_high, excellent"
very_high,4,medium,2,very_high,4,low,1,very_low,1,42411,"very_high, medium, very_high, low, very_low"
very_high,4,medium,2,very_high,4,low,1,low,2,42412,"very_high, medium, very_high, low, low"
very_high,4,medium,2,very_high,4,low,1,good,3,42413,"very_high, medium, very_high, low, good"
very_high,4,medium,2,very_high,4,low,1,excellent,4,42414,"very_high, medium, very_high, low, excellent"
very_high,4,medium,2,very_high,4,medium,2,very_low,1,42421,"very_high, medium, very_high, medium, very_low"
very_high,4,medium,2,very_high,4,medium,2,low,2,42422,"very_high, medium, very_high, medium, low"
very_high,4,medium,2,very_high,4,medium,2,good,3,42423,"very_high, medium, very_high, medium, good"
very_high,4,medium,2,very_high,4,medium,2,excellent,4,42424,"very_high, medium, very_high, medium, excellent"
very_high,4,medium,2,very_high,4,high,3,very_low,1,42431,"very_high, medium, very_high, high, very_low"
very_high,4,medium,2,very_high,4,high,3,low,2,42432,"very_high, medium, very_high, high, low"
very_high,4,medium,2,very_high,4,high,3,good,3,42433,"very_high, medium, very_high, high, good"
very_high,4,medium,2,very_high,4,high,3,excellent,4,42434,"very_high, medium, very_high, high, excellent"
very_high,4,medium,2,very_high,4,very_high,4,very_low,1,42441,"very_high, medium, very_high, very_high, very_low"
very_high,4,medium,2,very_high,4,very_high,4,low,2,42442,"very_high, medium, very_high, very_high, low"
very_high,4,medium,2,very_high,4,very_high,4,good,3,42443,"very_high, medium, very_high, very_high, good"
very_high,4,medium,2,very_high,4,very_high,4,excellent,4,42444,"very_high, medium, very_high, very_high, excellent"
very_high,4,high,3,low,1,low,1,very_low,1,43111,"very_high, high, low, low, very_low"
very_high,4,high,3,low,1,low,1,low,2,43112,"very_high, high, low, low, low"
very_high,4,high,3,low,1,low,1,good,3,43113,"very_high, high, low, low, good"
very_high,4,high,3,low,1,low,1,excellent,4,43114,"very_high, high, low, low, excellent"
very_high,4,high,3,low,1,medium,2,very_low,1,43121,"very_high, high, low, medium, very_low"
very_high,4,high,3,low,1,medium,2,low,2,43122,"very_high, high, low, medium, low"
very_high,4,high,3,low,1,medium,2,good,3,43123,"very_high, high, low, medium, good"
very_high,4,high,3,low,1,medium,2,excellent,4,43124,"very_high, high, low, medium, excellent"
very_high,4,high,3,low,1,high,3,very_low,1,43131,"very_high, high, low, high, very_low"
very_high,4,high,3,low,1,high,3,low,2,43132,"very_high, high, low, high, low"
very_high,4,high,3,low,1,high,3,good,3,43133,"very_high, high, low, high, good"
very_high,4,high,3,low,1,high,3,excellent,4,43134,"very_high, high, low, high, excellent"
very_high,4,high,3,low,1,very_high,4,very_low,1,43141,"very_high, high, low, very_high, very_low"
very_high,4,high,3,low,1,very_high,4,low,2,43142,"very_high, high, low, very_high, low"
very_high,4,high,3,low,1,very_high,4,good,3,43143,"very_high, high, low, very_high, good"
very_high,4,high,3,low,1,very_high,4,excellent,4,43144,"very_high, high, low, very_high, excellent"
very_high,4,high,3,medium,2,low,1,very_low,1,43211,"very_high, high, medium, low, very_low"
very_high,4,high,3,medium,2,low,1,low,2,43212,"very_high, high, medium, low, low"
very_high,4,high,3,medium,2,low,1,good,3,43213,"very_high, high, medium, low, good"
very_high,4,high,3,medium,2,low,1,excellent,4,43214,"very_high, high, medium, low, excellent"
very_high,4,high,3,medium,2,medium,2,very_low,1,43221,"very_high, high, medium, medium, very_low"
very_high,4,high,3,medium,2,medium,2,low,2,43222,"very_high, high, medium, medium, low"
very_high,4,high,3,medium,2,medium,2,good,3,43223,"very_high, high, medium, medium, good"
very_high,4,high,3,medium,2,medium,2,excellent,4,43224,"very_high, high, medium, medium, excellent"
very_high,4,high,3,medium,2,high,3,very_low,1,43231,"very_high, high, medium, high, very_low"
very_high,4,high,3,medium,2,high,3,low,2,43232,"very_high, high, medium, high, low"
very_high,4,high,3,medium,2,high,3,good,3,43233,"very_high, high, medium, high, good"
very_high,4,high,3,medium,2,high,3,excellent,4,43234,"very_high, high, medium, high, excellent"
very_high,4,high,3,medium,2,very_high,4,very_low,1,43241,"very_high, high, medium, very_high, very_low"
very_high,4,high,3,medium,2,very_high,4,low,2,43242,"very_high, high, medium, very_high, low"
very_high,4,high,3,medium,2,very_high,4,good,3,43243,"very_high, high, medium, very_high, good"
very_high,4,high,3,medium,2,very_high,4,excellent,4,43244,"very_high, high, medium, very_high, excellent"
very_high,4,high,3,high,3,low,1,very_low,1,43311,"very_high, high, high, low, very_low"
very_high,4,high,3,high,3,low,1,low,2,43312,"very_high, high, high, low, low"
very_high,4,high,3,high,3,low,1,good,3,43313,"very_high, high, high, low, good"
very_high,4,high,3,high,3,low,1,excellent,4,43314,"very_high, high, high, low, excellent"
very_high,4,high,3,high,3,medium,2,very_low,1,43321,"very_high, high, high, medium, very_low"
very_high,4,high,3,high,3,medium,2,low,2,43322,"very_high, high, high, medium, low"
very_high,4,high,3,high,3,medium,2,good,3,43323,"very_high, high, high, medium, good"
very_high,4,high,3,high,3,medium,2,excellent,4,43324,"very_high, high, high, medium, excellent"
very_high,4,high,3,high,3,high,3,very_low,1,43331,"very_high, high, high, high, very_low"
very_high,4,high,3,high,3,high,3,low,2,43332,"very_high, high, high, high, low"
very_high,4,high,3,high,3,high,3,good,3,43333,"very_high, high, high, high, good"
very_high,4,high,3,high,3,high,3,excellent,4,43334,"very_high, high, high, high, excellent"
very_high,4,high,3,high,3,very_high,4,very_low,1,43341,"very_high, high, high, very_high, very_low"
very_high,4,high,3,high,3,very_high,4,low,2,43342,"very_high, high, high, very_high, low"
very_high,4,high,3,high,3,very_high,4,good,3,43343,"very_high, high, high, very_high, good"
very_high,4,high,3,high,3,very_high,4,excellent,4,43344,"very_high, high, high, very_high, excellent"
very_high,4,high,3,very_high,4,low,1,very_low,1,43411,"very_high, high, very_high, low, very_low"
very_high,4,high,3,very_high,4,low,1,low,2,43412,"very_high, high, very_high, low, low"
very_high,4,high,3,very_high,4,low,1,good,3,43413,"very_high, high, very_high, low, good"
very_high,4,high,3,very_high,4,low,1,excellent,4,43414,"very_high, high, very_high, low, excellent"
very_high,4,high,3,very_high,4,medium,2,very_low,1,43421,"very_high, high, very_high, medium, very_low"
very_high,4,high,3,very_high,4,medium,2,low,2,43422,"very_high, high, very_high, medium, low"
very_high,4,high,3,very_high,4,medium,2,good,3,43423,"very_high, high, very_high, medium, good"
very_high,4,high,3,very_high,4,medium,2,excellent,4,43424,"very_high, high, very_high, medium, excellent"
very_high,4,high,3,very_high,4,high,3,very_low,1,43431,"very_high, high, very_high, high, very_low"
very_high,4,high,3,very_high,4,high,3,low,2,43432,"very_high, high, very_high, high, low"
very_high,4,high,3,very_high,4,high,3,good,3,43433,"very_high, high, very_high, high, good"
very_high,4,high,3,very_high,4,high,3,excellent,4,43434,"very_high, high, very_high, high, excellent"
very_high,4,high,3,very_high,4,very_high,4,very_low,1,43441,"very_high, high, very_high, very_high, very_low"
very_high,4,high,3,very_high,4,very_high,4,low,2,43442,"very_high, high, very_high, very_high, low"
very_high,4,high,3,very_high,4,very_high,4,good,3,43443,"very_high, high, very_high, very_high, good"
very_high,4,high,3,very_high,4,very_high,4,excellent,4,43444,"very_high, high, very_high, very_high, excellent"
very_high,4,very_high,4,low,1,low,1,very_low,1,44111,"very_high, very_high, low, low, very_low"
very_high,4,very_high,4,low,1,low,1,low,2,44112,"very_high, very_high, low, low, low"
very_high,4,very_high,4,low,1,low,1,good,3,44113,"very_high, very_high, low, low, good"
very_high,4,very_high,4,low,1,low,1,excellent,4,44114,"very_high, very_high, low, low, excellent"
very_high,4,very_high,4,low,1,medium,2,very_low,1,44121,"very_high, very_high, low, medium, very_low"
very_high,4,very_high,4,low,1,medium,2,low,2,44122,"very_high, very_high, low, medium, low"
very_high,4,very_high,4,low,1,medium,2,good,3,44123,"very_high, very_high, low, medium, good"
very_high,4,very_high,4,low,1,medium,2,excellent,4,44124,"very_high, very_high, low, medium, excellent"
very_high,4,very_high,4,low,1,high,3,very_low,1,44131,"very_high, very_high, low, high, very_low"
very_high,4,very_high,4,low,1,high,3,low,2,44132,"very_high, very_high, low, high, low"
very_high,4,very_high,4,low,1,high,3,good,3,44133,"very_high, very_high, low, high, good"
very_high,4,very_high,4,low,1,high,3,excellent,4,44134,"very_high, very_high, low, high, excellent"
very_high,4,very_high,4,low,1,very_high,4,very_low,1,44141,"very_high, very_high, low, very_high, very_low"
very_high,4,very_high,4,low,1,very_high,4,low,2,44142,"very_high, very_high, low, very_high, low"
