category_environment,environment_id,category_job_satisfaction,job_satisfaction_id,category_job_involvment,job_involvment_id,category_relationship,relationship_id,category_balance,balance_id,satisfaction_id,satisfaction
Very High,,high,3,medium,2,medium,2,very_low,1,3221,"Very High, high, medium, medium, very_low"
Very High,,high,3,medium,2,medium,2,low,2,3222,"Very High, high, medium, medium, low"
Very High,,high,3,medium,2,medium,2,good,3,3223,"Very High, high, medium, medium, good"
Very High,,high,3,medium,2,medium,2,excellent,4,3224,"Very High, high, medium, medium, excellent"
Very High,,high,3,medium,2,high,3,very_low,1,3231,"Very High, high, medium, high, very_low"
Very High,,high,3,medium,2,high,3,low,2,3232,"Very High, high, medium, high, low"
Very High,,high,3,medium,2,high,3,good,3,3233,"Very High, high, medium, high, good"
Very High,,high,3,medium,2,high,3,excellent,4,3234,"Very High, high, medium, high, excellent"
Very High,,high,3,medium,2,very_high,4,very_low,1,3241,"Very High, high, medium, very_high, very_low"
Very High,,high,3,medium,2,very_high,4,low,2,3242,"Very High, high, medium, very_high, low"
Very High,,high,3,medium,2,very_high,4,good,3,3243,"Very High, high, medium, very_high, good"
Very High,,high,3,medium,2,very_high,4,excellent,4,3244,"Very High, high, medium, very_high, excellent"
Very High,,high,3,high,3,low,1,very_low,1,3311,"Very High, high, high, low, very_low"
Very High,,high,3,high,3,low,1,low,2,3312,"Very High, high, high, low, low"
Very High,,high,3,high,3,low,1,good,3,3313,"Very High, high, high, low, good"
Very High,,high,3,high,3,low,1,excellent,4,3314,"Very High, high, high, low, excellent"
Very High,,high,3,high,3,medium,2,very_low,1,3321,"Very High, high, high, medium, very_low"
Very High,,high,3,high,3,medium,2,low,2,3322,"Very High, high, high, medium, low"
Very High,,high,3,high,3,medium,2,good,3,3323,"Very High, high, high, medium, good"
Very High,,high,3,high,3,medium,2,excellent,4,3324,"Very High, high, high, medium, excellent"
Very High,,high,3,high,3,high,3,very_low,1,3331,"Very High, high, high, high, very_low"
Very High,,high,3,high,3,high,3,low,2,3332,"Very High, high, high, high, low"
Very High,,high,3,high,3,high,3,good,3,3333,"Very High, high, high, high, good"
Very High,,high,3,high,3,high,3,excellent,4,3334,"Very High, high, high, high, excellent"
Very High,,high,3,high,3,very_high,4,very_low,1,3341,"Very High, high, high, very_high, very_low"
Very High,,high,3,high,3,very_high,4,low,2,3342,"Very High, high, high, very_high, low"
Very High,,high,3,high,3,very_high,4,good,3,3343,"Very High, high, high, very_high, good"
Very High,,high,3,high,3,very_high,4,excellent,4,3344,"Very High, high, high, very_high, excellent"
Very High,,high,3,very_high,4,low,1,very_low,1,3411,"Very High, high, very_high, low, very_low"
Very High,,high,3,very_high,4,low,1,low,2,3412,"Very High, high, very_high, low, low"
Very High,,high,3,very_high,4,low,1,good,3,3413,"Very High, high, very_high, low, good"
Very High,,high,3,very_high,4,low,1,excellent,4,3414,"Very High, high, very_high, low, excellent"
Very High,,high,3,very_high,4,medium,2,very_low,1,3421,"Very High, high, very_high, medium, very_low"
Very High,,high,3,very_high,4,medium,2,low,2,3422,"Very High, high, very_high, medium, low"
Very High,,high,3,very_high,4,medium,2,good,3,3423,"Very High, high, very_high, medium, good"
Very High,,high,3,very_high,4,medium,2,excellent,4,3424,"Very High, high, very_high, medium, excellent"
Very High,,high,3,very_high,4,high,3,very_low,1,3431,"Very High, high, very_high, high, very_low"
Very High,,high,3,very_high,4,high,3,low,2,3432,"Very High, high, very_high, high, low"
Very High,,high,3,very_high,4,high,3,good,3,3433,"Very High, high, very_high, high, good"
Very High,,high,3,very_high,4,high,3,excellent,4,3434,"Very High, high, very_high, high, excellent"
Very High,,high,3,very_high,4,very_high,4,very_low,1,3441,"Very High, high, very_high, very_high, very_low"
Very High,,high,3,very_high,4,very_high,4,low,2,3442,"Very High, high, very_high, very_high, low"
Very High,,high,3,very_high,4,very_high,4,good,3,3443,"Very High, high, very_high, very_high, good"
Very High,,high,3,very_high,4,very_high,4,excellent,4,3444,"Very High, high, very_high, very_high, excellent"
Very High,,very_high,4,low,1,low,1,very_low,1,4111,"Very High, very_high, low, low, very_low"
Very High,,very_high,4,low,1,low,1,low,2,4112,"Very High, very_high, low, low, low"
Very High,,very_high,4,low,1,low,1,good,3,4113,"Very High, very_high, low, low, good"
Very High,,very_high,4,low,1,low,1,excellent,4,4114,"Very High, very_high, low, low, excellent"
Very High,,very_high,4,low,1,medium,2,very_low,1,4121,"Very High, very_high, low, medium, very_low"
Very High,,very_high,4,low,1,medium,2,low,2,4122,"Very High, very_high, low, medium, low"
Very High,,very_high,4,low,1,medium,2,good,3,4123,"Very High, very_high, low, medium, good"
Very High,,very_high,4,low,1,medium,2,excellent,4,4124,"Very High, very_high, low, medium, excellent"
Very High,,very_high,4,low,1,high,3,very_low,1,4131,"Very High, very_high, low, high, very_low"
Very High,,very_high,4,low,1,high,3,low,2,4132,"Very High, very_high, low, high, low"
Very High,,very_high,4,low,1,high,3,good,3,4133,"Very High, very_high, low, high, good"
Very High,,very_high,4,low,1,high,3,excellent,4,4134,"Very High, very_high, low, high, excellent"
Very High,,very_high,4,low,1,very_high,4,very_low,1,4141,"Very High, very_high, low, very_high, very_low"
Very High,,very_high,4,low,1,very_high,4,low,2,4142,"Very High, very_high, low, very_high, low"
Very High,,very_high,4,low,1,very_high,4,good,3,4143,"Very High, very_high, low, very_high, good"
Very High,,very_high,4,low,1,very_high,4,excellent,4,4144,"Very High, very_high, low, very_high, excellent"
Very High,,very_high,4,medium,2,low,1,very_low,1,4211,"Very High, very_high, medium, low, very_low"
Very High,,very_high,4,medium,2,low,1,low,2,4212,"Very High, very_high, medium, low, low"
Very High,,very_high,4,medium,2,low,1,good,3,4213,"Very High, very_high, medium, low, good"
Very High,,very_high,4,medium,2,low,1,excellent,4,4214,"Very High, very_high, medium, low, excellent"
Very High,,very_high,4,medium,2,medium,2,very_low,1,4221,"Very High, very_high, medium, medium, very_low"
Very High,,very_high,4,medium,2,medium,2,low,2,4222,"Very High, very_high, medium, medium, low"
Very High,,very_high,4,medium,2,medium,2,good,3,4223,"Very High, very_high, medium, medium, good"
Very High,,very_high,4,medium,2,medium,2,excellent,4,4224,"Very High, very_high, medium, medium, excellent"
Very High,,very_high,4,medium,2,high,3,very_low,1,4231,"Very High, very_high, medium, high, very_low"
Very High,,very_high,4,medium,2,high,3,low,2,4232,"Very High, very_high, medium, high, low"
Very High,,very_high,4,medium,2,high,3,good,3,4233,"Very High, very_high, medium, high, good"
Very High,,very_high,4,medium,2,high,3,excellent,4,4234,"Very High, very_high, medium, high, excellent"
Very High,,very_high,4,medium,2,very_high,4,very_low,1,4241,"Very High, very_high, medium, very_high, very_low"
Very High,,very_high,4,medium,2,very_high,4,low,2,4242,"Very High, very_high, medium, very_high, low"
Very High,,very_high,4,medium,2,very_high,4,good,3,4243,"Very High, very_high, medium, very_high, good"
Very High,,very_high,4,medium,2,very_high,4,excellent,4,4244,"Very High, very_high, medium, very_high, excellent"
Very High,,very_high,4,high,3,low,1,very_low,1,4311,"Very High, very_high, high, low, very_low"
Very High,,very_high,4,high,3,low,1,low,2,4312,"Very High, very_high, high, low, low"
Very High,,very_high,4,high,3,low,1,good,3,4313,"Very High, very_high, high, low, good"
Very High,,very_high,4,high,3,low,1,excellent,4,4314,"Very High, very_high, high, low, excellent"
Very High,,very_high,4,high,3,medium,2,very_low,1,4321,"Very High, very_high, high, medium, very_low"
Very High,,very_high,4,high,3,medium,2,low,2,4322,"Very High, very_high, high, medium, low"
Very High,,very_high,4,high,3,medium,2,good,3,4323,"Very High, very_high, high, medium, good"
Very High,,very_high,4,high,3,medium,2,excellent,4,4324,"Very High, very_high, high, medium, excellent"
Very High,,very_high,4,high,3,high,3,very_low,1,4331,"Very High, very_high, high, high, very_low"
Very High,,very_high,4,high,3,high,3,low,2,4332,"Very High, very_high, high, high, low"
Very High,,very_high,4,high,3,high,3,good,3,4333,"Very High, very_high, high, high, good"
Very High,,very_high,4,high,3,high,3,excellent,4,4334,"Very High, very_high, high, high, excellent"
Very High,,very_high,4,high,3,very_high,4,very_low,1,4341,"Very High, very_high, high, very_high, very_low"
Very High,,very_high,4,high,3,very_high,4,low,2,4342,"Very High, very_high, high, very_high, low"
Very High,,very_high,4,high,3,very_high,4,good,3,4343,"Very High, very_high, high, very_high, good"
Very High,,very_high,4,high,3,very_high,4,excellent,4,4344,"Very High, very_high, high, very_high, excellent"
Very High,,very_high,4,very_high,4,low,1,very_low,1,4411,"Very High, very_high, very_high, low, very_low"
Very High,,very_high,4,very_high,4,low,1,low,2,4412,"Very High, very_high, very_high, low, low"
Very High,,very_high,4,very_high,4,low,1,good,3,4413,"Very High, very_high, very_high, low, good"
Very High,,very_high,4,very_high,4,low,1,excellent,4,4414,"Very High, very_high, very_high, low, excellent"
Very High,,very_high,4,very_high,4,medium,2,very_low,1,4421,"Very High, very_high, very_high, medium, very_low"
Very High,,very_high,4,very_high,4,medium,2,low,2,4422,"Very High, very_high, very_high, medium, low"
Very High,,very_high,4,very_high,4,medium,2,good,3,4423,"Very High, very_high, very_high, medium, good"
Very High,,very_high,4,very_high,4,medium,2,excellent,4,4424,"Very High, very_high, very_high, medium, excellent"
Very High,,very_high,4,very_high,4,high,3,very_low,1,4431,"Very High, very_high, very_high, high, very_low"
Very High,,very_high,4,very_high,4,high,3,low,2,4432,"Very High, very_high, very_high, high, low"
Very High,,very_high,4,very_high,4,high,3,good,3,4433,"Very High, very_high, very_high, high, good"
Very High,,very_high,4,very_high,4,high,3,excellent,4,4434,"Very High, very_high, very_high, high, excellent"
Very High,,very_high,4,very_high,4,very_high,4,very_low,1,4441,"Very High, very_high, very_high, very_high, very_low"
Very High,,very_high,4,very_high,4,very_high,4,low,2,4442,"Very High, very_high, very_high, very_high, low"
Very High,,very_high,4,very_high,4,very_high,4,good,3,4443,"Very High, very_high, very_high, very_high, good"
Very High,,very_high,4,very_high,4,very_high,4,excellent,4,4444,"Very High, very_high, very_high, very_high, excellent"
Medium,,low,1,low,1,low,1,very_low,1,1111,"Medium, low, low, low, very_low"
Medium,,low,1,low,1,low,1,low,2,1112,"Medium, low, low, low, low"
Medium,,low,1,low,1,low,1,good,3,1113,"Medium, low, low, low, good"
Medium,,low,1,low,1,low,1,excellent,4,1114,"Medium, low, low, low, excellent"
Medium,,low,1,low,1,medium,2,very_low,1,1121,"Medium, low, low, medium, very_low"
Medium,,low,1,low,1,medium,2,low,2,1122,"Medium, low, low, medium, low"
Medium,,low,1,low,1,medium,2,good,3,1123,"Medium, low, low, medium, good"
Medium,,low,1,low,1,medium,2,excellent,4,1124,"Medium, low, low, medium, excellent"
Medium,,low,1,low,1,high,3,very_low,1,1131,"Medium, low, low, high, very_low"
Medium,,low,1,low,1,high,3,low,2,1132,"Medium, low, low, high, low"
Medium,,low,1,low,1,high,3,good,3,1133,"Medium, low, low, high, good"
Medium,,low,1,low,1,high,3,excellent,4,1134,"Medium, low, low, high, excellent"
Medium,,low,1,low,1,very_high,4,very_low,1,1141,"Medium, low, low, very_high, very_low"
Medium,,low,1,low,1,very_high,4,low,2,1142,"Medium, low, low, very_high, low"
Medium,,low,1,low,1,very_high,4,good,3,1143,"Medium, low, low, very_high, good"
Medium,,low,1,low,1,very_high,4,excellent,4,1144,"Medium, low, low, very_high, excellent"
Medium,,low,1,medium,2,low,1,very_low,1,1211,"Medium, low, medium, low, very_low"
Medium,,low,1,medium,2,low,1,low,2,1212,"Medium, low, medium, low, low"
Medium,,low,1,medium,2,low,1,good,3,1213,"Medium, low, medium, low, good"
Medium,,low,1,medium,2,low,1,excellent,4,1214,"Medium, low, medium, low, excellent"
Medium,,low,1,medium,2,medium,2,very_low,1,1221,"Medium, low, medium, medium, very_low"
Medium,,low,1,medium,2,medium,2,low,2,1222,"Medium, low, medium, medium, low"
Medium,,low,1,medium,2,medium,2,good,3,1223,"Medium, low, medium, medium, good"
Medium,,low,1,medium,2,medium,2,excellent,4,1224,"Medium, low, medium, medium, excellent"
Medium,,low,1,medium,2,high,3,very_low,1,1231,"Medium, low, medium, high, very_low"
Medium,,low,1,medium,2,high,3,low,2,1232,"Medium, low, medium, high, low"
Medium,,low,1,medium,2,high,3,good,3,1233,"Medium, low, medium, high, good"
Medium,,low,1,medium,2,high,3,excellent,4,1234,"Medium, low, medium, high, excellent"
Medium,,low,1,medium,2,very_high,4,very_low,1,1241,"Medium, low, medium, very_high, very_low"
Medium,,low,1,medium,2,very_high,4,low,2,1242,"Medium, low, medium, very_high, low"
Medium,,low,1,medium,2,very_high,4,good,3,1243,"Medium, low, medium, very_high, good"
Medium,,low,1,medium,2,very_high,4,excellent,4,1244,"Medium, low, medium, very_high, excellent"
Medium,,low,1,high,3,low,1,very_low,1,1311,"Medium, low, high, low, very_low"
Medium,,low,1,high,3,low,1,low,2,1312,"Medium, low, high, low, low"
Medium,,low,1,high,3,low,1,good,3,1313,"Medium, low, high, low, good"
Medium,,low,1,high,3,low,1,excellent,4,1314,"Medium, low, high, low, excellent"
Medium,,low,1,high,3,medium,2,very_low,1,1321,"Medium, low, high, medium, very_low"
Medium,,low,1,high,3,medium,2,low,2,1322,"Medium, low, high, medium, low"
Medium,,low,1,high,3,medium,2,good,3,1323,"Medium, low, high, medium, good"
Medium,,low,1,high,3,medium,2,excellent,4,1324,"Medium, low, high, medium, excellent"
Medium,,low,1,high,3,high,3,very_low,1,1331,"Medium, low, high, high, very_low"
Medium,,low,1,high,3,high,3,low,2,1332,"Medium, low, high, high, low"
Medium,,low,1,high,3,high,3,good,3,1333,"Medium, low, high, high, good"
Medium,,low,1,high,3,high,3,excellent,4,1334,"Medium, low, high, high, excellent"
Medium,,low,1,high,3,very_high,4,very_low,1,1341,"Medium, low, high, very_high, very_low"
Medium,,low,1,high,3,very_high,4,low,2,1342,"Medium, low, high, very_high, low"
Medium,,low,1,high,3,very_high,4,good,3,1343,"Medium, low, high, very_high, good"
Medium,,low,1,high,3,very_high,4,excellent,4,1344,"Medium, low, high, very_high, excellent"
Medium,,low,1,very_high,4,low,1,very_low,1,1411,"Medium, low, very_high, low, very_low"
Medium,,low,1,very_high,4,low,1,low,2,1412,"Medium, low, very_high, low, low"
Medium,,low,1,very_high,4,low,1,good,3,1413,"Medium, low, very_high, low, good"
Medium,,low,1,very_high,4,low,1,excellent,4,1414,"Medium, low, very_high, low, excellent"
Medium,,low,1,very_high,4,medium,2,very_low,1,1421,"Medium, low, very_high, medium, very_low"
Medium,,low,1,very_high,4,medium,2,low,2,1422,"Medium, low, very_high, medium, low"
Medium,,low,1,very_high,4,medium,2,good,3,1423,"Medium, low, very_high, medium, good"
Medium,,low,1,very_high,4,medium,2,excellent,4,1424,"Medium, low, very_high, medium, excellent"
Medium,,low,1,very_high,4,high,3,very_low,1,1431,"Medium, low, very_high, high, very_low"
Medium,,low,1,very_high,4,high,3,low,2,1432,"Medium, low, very_high, high, low"
Medium,,low,1,very_high,4,high,3,good,3,1433,"Medium, low, very_high, high, good"
Medium,,low,1,very_high,4,high,3,excellent,4,1434,"Medium, low, very_high, high, excellent"
Medium,,low,1,very_high,4,very_high,4,very_low,1,1441,"Medium, low, very_high, very_high, very_low"
Medium,,low,1,very_high,4,very_high,4,low,2,1442,"Medium, low, very_high, very_high, low"
Medium,,low,1,very_high,4,very_high,4,good,3,1443,"Medium, low, very_high, very_high, good"
Medium,,low,1,very_high,4,very_high,4,excellent,4,1444,"Medium, low, very_high, very_high, excellent"
Medium,,medium,2,low,1,low,1,very_low,1,2111,"Medium, medium, low, low, very_low"
Medium,,medium,2,low,1,low,1,low,2,2112,"Medium, medium, low, low, low"
Medium,,medium,2,low,1,low,1,good,3,2113,"Medium, medium, low, low, good"
Medium,,medium,2,low,1,low,1,excellent,4,2114,"Medium, medium, low, low, excellent"
Medium,,medium,2,low,1,medium,2,very_low,1,2121,"Medium, medium, low, medium, very_low"
Medium,,medium,2,low,1,medium,2,low,2,2122,"Medium, medium, low, medium, low"
Medium,,medium,2,low,1,medium,2,good,3,2123,"Medium, medium, low, medium, good"
Medium,,medium,2,low,1,medium,2,excellent,4,2124,"Medium, medium, low, medium, excellent"
Medium,,medium,2,low,1,high,3,very_low,1,2131,"Medium, medium, low, high, very_low"
Medium,,medium,2,low,1,high,3,low,2,2132,"Medium, medium, low, high, low"
Medium,,medium,2,low,1,high,3,good,3,2133,"Medium, medium, low, high, good"
Medium,,medium,2,low,1,high,3,excellent,4,2134,"Medium, medium, low, high, excellent"
Medium,,medium,2,low,1,very_high,4,very_low,1,2141,"Medium, medium, low, very_high, very_low"
Medium,,medium,2,low,1,very_high,4,low,2,2142,"Medium, medium, low, very_high, low"
Medium,,medium,2,low,1,very_high,4,good,3,2143,"Medium, medium, low, very_high, good"
Medium,,medium,2,low,1,very_high,4,excellent,4,2144,"Medium, medium, low, very_high, excellent"
Medium,,medium,2,medium,2,low,1,very_low,1,2211,"Medium, medium, medium, low, very_low"
Medium,,medium,2,medium,2,low,1,low,2,2212,"Medium, medium, medium, low, low"
Medium,,medium,2,medium,2,low,1,good,3,2213,"Medium, medium, medium, low, good"
Medium,,medium,2,medium,2,low,1,excellent,4,2214,"Medium, medium, medium, low, excellent"
Medium,,medium,2,medium,2,medium,2,very_low,1,2221,"Medium, medium, medium, medium, very_low"
Medium,,medium,2,medium,2,medium,2,low,2,2222,"Medium, medium, medium, medium, low"
Medium,,medium,2,medium,2,medium,2,good,3,2223,"Medium, medium, medium, medium, good"
Medium,,medium,2,medium,2,medium,2,excellent,4,2224,"Medium, medium, medium, medium, excellent"
Medium,,medium,2,medium,2,high,3,very_low,1,2231,"Medium, medium, medium, high, very_low"
Medium,,medium,2,medium,2,high,3,low,2,2232,"Medium, medium, medium, high, low"
Medium,,medium,2,medium,2,high,3,good,3,2233,"Medium, medium, medium, high, good"
Medium,,medium,2,medium,2,high,3,excellent,4,2234,"Medium, medium, medium, high, excellent"
Medium,,medium,2,medium,2,very_high,4,very_low,1,2241,"Medium, medium, medium, very_high, very_low"
Medium,,medium,2,medium,2,very_high,4,low,2,2242,"Medium, medium, medium, very_high, low"
Medium,,medium,2,medium,2,very_high,4,good,3,2243,"Medium, medium, medium, very_high, good"
Medium,,medium,2,medium,2,very_high,4,excellent,4,2244,"Medium, medium, medium, very_high, excellent"
Medium,,medium,2,high,3,low,1,very_low,1,2311,"Medium, medium, high, low, very_low"
Medium,,medium,2,high,3,low,1,low,2,2312,"Medium, medium, high, low, low"
Medium,,medium,2,high,3,low,1,good,3,2313,"Medium, medium, high, low, good"
Medium,,medium,2,high,3,low,1,excellent,4,2314,"Medium, medium, high, low, excellent"
Medium,,medium,2,high,3,medium,2,very_low,1,2321,"Medium, medium, high, medium, very_low"
Medium,,medium,2,high,3,medium,2,low,2,2322,"Medium, medium, high, medium, low"
Medium,,medium,2,high,3,medium,2,good,3,2323,"Medium, medium, high, medium, good"
Medium,,medium,2,high,3,medium,2,excellent,4,2324,"Medium, medium, high, medium, excellent"
Medium,,medium,2,high,3,high,3,very_low,1,2331,"Medium, medium, high, high, very_low"
Medium,,medium,2,high,3,high,3,low,2,2332,"Medium, medium, high, high, low"
Medium,,medium,2,high,3,high,3,good,3,2333,"Medium, medium, high, high, good"
Medium,,medium,2,high,3,high,3,excellent,4,2334,"Medium, medium, high, high, excellent"
Medium,,medium,2,high,3,very_high,4,very_low,1,2341,"Medium, medium, high, very_high, very_low"
Medium,,medium,2,high,3,very_high,4,low,2,2342,"Medium, medium, high, very_high, low"
Medium,,medium,2,high,3,very_high,4,good,3,2343,"Medium, medium, high, very_high, good"
Medium,,medium,2,high,3,very_high,4,excellent,4,2344,"Medium, medium, high, very_high, excellent"
Medium,,medium,2,very_high,4,low,1,very_low,1,2411,"Medium, medium, very_high, low, very_low"
Medium,,medium,2,very_high,4,low,1,low,2,2412,"Medium, medium, very_high, low, low"
Medium,,medium,2,very_high,4,low,1,good,3,2413,"Medium, medium, very_high, low, good"
Medium,,medium,2,very_high,4,low,1,excellent,4,2414,"Medium, medium, very_high, low, excellent"
Medium,,medium,2,very_high,4,medium,2,very_low,1,2421,"Medium, medium, very_high, medium, very_low"
Medium,,medium,2,very_high,4,medium,2,low,2,2422,"Medium, medium, very_high, medium, low"
Medium,,medium,2,very_high,4,medium,2,good,3,2423,"Medium, medium, very_high, medium, good"
Medium,,medium,2,very_high,4,medium,2,excellent,4,2424,"Medium, medium, very_high, medium, excellent"
Medium,,medium,2,very_high,4,high,3,very_low,1,2431,"Medium, medium, very_high, high, very_low"
Medium,,medium,2,very_high,4,high,3,low,2,2432,"Medium, medium, very_high, high, low"
Medium,,medium,2,very_high,4,high,3,good,3,2433,"Medium, medium, very_high, high, good"
Medium,,medium,2,very_high,4,high,3,excellent,4,2434,"Medium, medium, very_high, high, excellent"
Medium,,medium,2,very_high,4,very_high,4,very_low,1,2441,"Medium, medium, very_high, very_high, very_low"
Medium,,medium,2,very_high,4,very_high,4,low,2,2442,"Medium, medium, very_high, very_high, low"
Medium,,medium,2,very_high,4,very_high,4,good,3,2443,"Medium, medium, very_high, very_high, good"
Medium,,medium,2,very_high,4,very_high,4,excellent,4,2444,"Medium, medium, very_high, very_high, excellent"
Medium,,high,3,low,1,low,1,very_low,1,3111,"Medium, high, low, low, very_low"
Medium,,high,3,low,1,low,1,low,2,3112,"Medium, high, low, low, low"
Medium,,high,3,low,1,low,1,good,3,3113,"Medium, high, low, low, good"
Medium,,high,3,low,1,low,1,excellent,4,3114,"Medium, high, low, low, excellent"
Medium,,high,3,low,1,medium,2,very_low,1,3121,"Medium, high, low, medium, very_low"
Medium,,high,3,low,1,medium,2,low,2,3122,"Medium, high, low, medium, low"
Medium,,high,3,low,1,medium,2,good,3,3123,"Medium, high, low, medium, good"
Medium,,high,3,low,1,medium,2,excellent,4,3124,"Medium, high, low, medium, excellent"
Medium,,high,3,low,1,high,3,very_low,1,3131,"Medium, high, low, high, very_low"
Medium,,high,3,low,1,high,3,low,2,3132,"Medium, high, low, high, low"
Medium,,high,3,low,1,high,3,good,3,3133,"Medium, high, low, high, good"
Medium,,high,3,low,1,high,3,excellent,4,3134,"Medium, high, low, high, excellent"
Medium,,high,3,low,1,very_high,4,very_low,1,3141,"Medium, high, low, very_high, very_low"
Medium,,high,3,low,1,very_high,4,low,2,3142,"Medium, high, low, very_high, low"
Medium,,high,3,low,1,very_high,4,good,3,3143,"Medium, high, low, very_high, good"
Medium,,high,3,low,1,very_high,4,excellent,4,3144,"Medium, high, low, very_high, excellent"
Medium,,high,3,medium,2,low,1,very_low,1,3211,"Medium, high, medium, low, very_low"
Medium,,high,3,medium,2,low,1,low,2,3212,"Medium, high, medium, low, low"
Medium,,high,3,medium,2,low,1,good,3,3213,"Medium, high, medium, low, good"
Medium,,high,3,medium,2,low,1,excellent,4,3214,"Medium, high, medium, low, excellent"
Medium,,high,3,medium,2,medium,2,very_low,1,3221,"Medium, high, medium, medium, very_low"
Medium,,high,3,medium,2,medium,2,low,2,3222,"Medium, high, medium, medium, low"
Medium,,high,3,medium,2,medium,2,good,3,3223,"Medium, high, medium, medium, good"
Medium,,high,3,medium,2,medium,2,excellent,4,3224,"Medium, high, medium, medium, excellent"
Medium,,high,3,medium,2,high,3,very_low,1,3231,"Medium, high, medium, high, very_low"
Medium,,high,3,medium,2,high,3,low,2,3232,"Medium, high, medium, high, low"
Medium,,high,3,medium,2,high,3,good,3,3233,"Medium, high, medium, high, good"
Medium,,high,3,medium,2,high,3,excellent,4,3234,"Medium, high, medium, high, excellent"
Medium,,high,3,medium,2,very_high,4,very_low,1,3241,"Medium, high, medium, very_high, very_low"
Medium,,high,3,medium,2,very_high,4,low,2,3242,"Medium, high, medium, very_high, low"
Medium,,high,3,medium,2,very_high,4,good,3,3243,"Medium, high, medium, very_high, good"
Medium,,high,3,medium,2,very_high,4,excellent,4,3244,"Medium, high, medium, very_high, excellent"
Medium,,high,3,high,3,low,1,very_low,1,3311,"Medium, high, high, low, very_low"
Medium,,high,3,high,3,low,1,low,2,3312,"Medium, high, high, low, low"
Medium,,high,3,high,3,low,1,good,3,3313,"Medium, high, high, low, good"
Medium,,high,3,high,3,low,1,excellent,4,3314,"Medium, high, high, low, excellent"
Medium,,high,3,high,3,medium,2,very_low,1,3321,"Medium, high, high, medium, very_low"
Medium,,high,3,high,3,medium,2,low,2,3322,"Medium, high, high, medium, low"
Medium,,high,3,high,3,medium,2,good,3,3323,"Medium, high, high, medium, good"
Medium,,high,3,high,3,medium,2,excellent,4,3324,"Medium, high, high, medium, excellent"
Medium,,high,3,high,3,high,3,very_low,1,3331,"Medium, high, high, high, very_low"
Medium,,high,3,high,3,high,3,low,2,3332,"Medium, high, high, high, low"
Medium,,high,3,high,3,high,3,good,3,3333,"Medium, high, high, high, good"
Medium,,high,3,high,3,high,3,excellent,4,3334,"Medium, high, high, high, excellent"
Medium,,high,3,high,3,very_high,4,very_low,1,3341,"Medium, high, high, very_high, very_low"
Medium,,high,3,high,3,very_high,4,low,2,3342,"Medium, high, high, very_high, low"
Medium,,high,3,high,3,very_high,4,good,3,3343,"Medium, high, high, very_high, good"
Medium,,high,3,high,3,very_high,4,excellent,4,3344,"Medium, high, high, very_high, excellent"
Medium,,high,3,very_high,4,low,1,very_low,1,3411,"Medium, high, very_high, low, very_low"
Medium,,high,3,very_high,4,low,1,low,2,3412,"Medium, high, very_high, low, low"
Medium,,high,3,very_high,4,low,1,good,3,3413,"Medium, high, very_high, low, good"
Medium,,high,3,very_high,4,low,1,excellent,4,3414,"Medium, high, very_high, low, excellent"
Medium,,high,3,very_high,4,medium,2,very_low,1,3421,"Medium, high, very_high, medium, very_low"
Medium,,high,3,very_high,4,medium,2,low,2,3422,"Medium, high, very_high, medium, low"
Medium,,high,3,very_high,4,medium,2,good,3,3423,"Medium, high, very_high, medium, good"
Medium,,high,3,very_high,4,medium,2,excellent,4,3424,"Medium, high, very_high, medium, excellent"
Medium,,high,3,very_high,4,high,3,very_low,1,3431,"Medium, high, very_high, high, very_low"
Medium,,high,3,very_high,4,high,3,low,2,3432,"Medium, high, very_high, high, low"
Medium,,high,3,very_high,4,high,3,good,3,3433,"Medium, high, very_high, high, good"
Medium,,high,3,very_high,4,high,3,excellent,4,3434,"Medium, high, very_high, high, excellent"
Medium,,high,3,very_high,4,very_high,4,very_low,1,3441,"Medium, high, very_high, very_high, very_low"
Medium,,high,3,very_high,4,very_high,4,low,2,3442,"Medium, high, very_high, very_high, low"
Medium,,high,3,very_high,4,very_high,4,good,3,3443,"Medium, high, very_high, very_high, good"
Medium,,high,3,very_high,4,very_high,4,excellent,4,3444,"Medium, high, very_high, very_high, excellent"
Medium,,very_high,4,low,1,low,1,very_low,1,4111,"Medium, very_high, low, low, very_low"
Medium,,very_high,4,low,1,low,1,low,2,4112,"Medium, very_high, low, low, low"
Medium,,very_high,4,low,1,low,1,good,3,4113,"Medium, very_high, low, low, good"
Medium,,very_high,4,low,1,low,1,excellent,4,4114,"Medium, very_high, low, low, excellent"
Medium,,very_high,4,low,1,medium,2,very_low,1,4121,"Medium, very_high, low, medium, very_low"
Medium,,very_high,4,low,1,medium,2,low,2,4122,"Medium, very_high, low, medium, low"
Medium,,very_high,4,low,1,medium,2,good,3,4123,"Medium, very_high, low, medium, good"
Medium,,very_high,4,low,1,medium,2,excellent,4,4124,"Medium, very_high, low, medium, excellent"
Medium,,very_high,4,low,1,high,3,very_low,1,4131,"Medium, very_high, low, high, very_low"
Medium,,very_high,4,low,1,high,3,low,2,4132,"Medium, very_high, low, high, low"
Medium,,very_high,4,low,1,high,3,good,3,4133,"Medium, very_high, low, high, good"
Medium,,very_high,4,low,1,high,3,excellent,4,4134,"Medium, very_high, low, high, excellent"
Medium,,very_high,4,low,1,very_high,4,very_low,1,4141,"Medium, very_high, low, very_high, very_low"
